FOODID;EUFDNAME;BESTLOC;ACQTYPE;METHTYPE
113;THIA;0,0800;S;R
113;VITC;0;F;E
113;VITA;0,36;S;S
113;VITD;0;F;E
113;VITE;0,150;S;S
113;CA;26,00;F;E
113;FE;1,200;E;E
113;NA;5;L;P
113;FACIDCTG;0,411;S;R
113;FAPU;0,259;S;R
113;FAMCIS;0,0524;S;R
113;FASAT;0,0811;S;R
114;ENERC;1362,02;S;S
114;CHOAVL;58,700;S;S
114;FAT;2,200;F;E
114;PROT;10,56;S;S
114;FIBC;12,900;D;AG
114;STARCH;58,00;S;CG
114;SUGAR;0,700;S;S
114;RIBF;0,080;D;AG
114;THIA;0,1900;D;AG
114;VITC;0;F;E
114;VITA;0,36;S;S
114;VITD;0;F;E
114;VITE;1,000;S;S
114;CA;25,00;F;E
114;FE;5,000;F;E
114;NA;4;L;P
114;FACIDCTG;1,407;S;R
114;FAPU;0,853;S;R
114;FAMCIS;0,2521;S;R
114;FASAT;0,2402;S;R
115;ENERC;1508,29;S;S
115;CHOAVL;31,000;S;S
115;FAT;10,000;F;E
115;PROT;29,37;S;S
115;FIBC;14,000;S;CG
115;STARCH;14,60;D;AG
115;SUGAR;16,400;S;S
115;RIBF;0,630;F;E
115;THIA;1,7000;F;E
115;VITC;0;F;E
115;VITA;5,14;S;S
115;VITD;0;F;E
115;VITE;22,080;S;S
115;CA;41,00;F;E
115;FE;8,900;F;E
115;NA;2,30;F;E
115;FACIDCTG;7,0763;S;S
115;FAPU;4,3935;S;S
115;FAMCIS;1,1493;S;S
115;FASAT;1,2223;S;S
116;ENERC;954,57;S;S
116;CHOAVL;15,400;S;S
116;FAT;4,500;F;E
116;PROT;13,31;S;S
116;FIBC;37,500;S;CG
116;STARCH;14,10;D;AG
116;SUGAR;1,300;S;S
116;RIBF;0,350;F;E
116;THIA;0,8000;F;E
116;VITC;0;F;E
116;VITA;0,46;S;S
116;VITD;0;F;E
116;VITE;1,630;S;S
116;CA;76,00;F;E
116;FE;18,600;F;E
116;NA;2,70;F;E
116;FACIDCTG;2,5442;S;S
116;FAPU;1,5165;S;S
116;FAMCIS;0,4971;S;S
116;FASAT;0,4187;S;S
117;ENERC;1369,53;S;S
117;CHOAVL;66,400;S;S
117;FAT;1,100;F;E
117;PROT;10,19;S;S
117;FIBC;3,350;D;AG
117;STARCH;65,90;D;AG
117;SUGAR;0,500;S;S
117;RIBF;0,050;F;E
117;THIA;0,0800;S;R
117;VITC;0;F;E
117;VITA;0,36;S;S
117;VITD;0;F;E
117;VITE;0,120;S;S
117;CA;21,00;F;E
117;FE;3,300;F;E
117;NA;3;L;P
117;FACIDCTG;0,1406;S;S
117;FAPU;0,0799;S;S
117;FAMCIS;0,0244;S;S
117;FASAT;0,0301;S;S
119;ENERC;1504,60;S;S
119;CHOAVL;65,700;S;S
119;FAT;3,000;F;E
119;PROT;13,5;L;P
119;FIBC;5,900;D;AG
119;STARCH;65,20;L;CG
119;SUGAR;0,500;S;S
119;RIBF;0,120;F;E
119;THIA;0,2021;S;R
119;VITC;0;F;E
119;VITA;0,34;S;S
119;VITD;0;F;E
119;VITE;0,653;S;S
119;CA;23,00;F;E
119;FE;4,100;F;E
119;NA;3;L;P
119;FACIDCTG;1,031;S;R
119;FAPU;0,630;S;R
119;FAMCIS;0,1747;S;R
119;FASAT;0,1817;S;R
120;ENERC;1450,53;S;S
120;CHOAVL;66,400;S;S
120;FAT;3,300;F;E
120;PROT;10,19;S;S
120;FIBC;3,300;D;AG
120;STARCH;65,90;D;AG
120;SUGAR;0,500;S;S
120;RIBF;0,070;F;E
120;THIA;0,0776;S;R
120;VITC;0;F;E
120;VITA;0,35;S;S
120;VITD;0;F;E
120;VITE;0,499;S;S
120;CA;22,00;F;E
120;FE;4,100;F;E
120;NA;2;F;E
120;FACIDCTG;2,756;S;R
120;FAPU;0,658;S;R
120;FAMCIS;0,8559;S;R
120;FASAT;1,1200;S;R
121;ENERC;1380,63;S;S
121;CHOAVL;66,400;S;S
121;FAT;1,4;S;CG
121;PROT;10,19;S;S
121;FIBC;3,350;D;AG
121;STARCH;65,90;S;I
121;SUGAR;0,500;S;S
121;RIBF;0,050;F;E
121;THIA;0,0800;S;R
121;VITC;0;F;E
121;VITA;0,36;S;S
121;VITD;0;F;E
121;VITE;0,390;S;S
121;CA;16,00;F;E
121;FE;4,400;F;E
121;NA;3;L;P
121;FACIDCTG;0,788;S;R
121;FAPU;0,487;S;R
121;FAMCIS;0,1195;S;R
121;FASAT;0,1464;S;R
124;ENERC;1363,61;S;S
124;CHOAVL;59,400;S;S
124;FAT;2,800;F;E
124;PROT;12,13;S;S
124;FIBC;5,500;S;CG
124;STARCH;58,90;D;AG
124;SUGAR;0,500;S;S
124;RIBF;0,120;F;E
124;THIA;0,4500;F;E
124;VITC;0;F;E
124;VITA;0,44;S;S
124;VITD;0;F;E
124;VITE;1,570;S;S
124;CA;23,00;F;E
124;FE;4,100;F;E
124;NA;3;L;P
124;FACIDCTG;1,7162;S;S
124;FAPU;1,0321;S;S
124;FAMCIS;0,3062;S;S
124;FASAT;0,3024;S;S
125;ENERC;1314,72;S;S
125;CHOAVL;59,400;S;S
125;FAT;2,200;F;E
125;PROT;10,56;S;S
125;FIBC;5,500;S;CG
125;STARCH;58,90;D;AG
125;SUGAR;0,500;S;S
125;RIBF;0,100;F;E
125;THIA;0,4800;F;E
125;VITC;0;F;E
125;VITA;0,42;S;S
125;VITD;0;F;E
125;VITE;0,720;S;S
125;CA;17,00;F;E
125;FE;2,400;F;E
125;NA;3,93;S;R
125;FACIDCTG;0,974;S;R
125;FAPU;0,594;S;R
125;FAMCIS;0,1660;S;R
125;FASAT;0,1681;S;R
126;ENERC;1532,21;S;S
126;CHOAVL;74,900;S;S
126;FAT;1,032;S;R
126;PROT;10,49;S;S
126;FIBC;5,300;S;CG
126;STARCH;70;S;I
126;SUGAR;4,900;S;S
126;RIBF;0,060;F;E
126;THIA;0,4500;F;E
126;VITC;0;F;E
126;VITA;0,68;S;S
126;VITD;0;F;E
126;VITE;0,317;S;S
126;CA;4,60;F;E
126;FE;4,600;F;E
126;NA;450,00;F;E
126;FACIDCTG;0,700;S;R
126;FAPU;0,397;S;R
126;FAMCIS;0,1083;S;R
126;FASAT;0,1565;S;R
133;ENERC;1786,01;S;S
133;CHOAVL;78,800;S;S
133;FAT;7,400;F;E
133;PROT;8,13;S;S
133;FIBC;4,300;S;CG
133;STARCH;77,7;F;E
133;SUGAR;1,100;S;S
133;RIBF;0,040;F;E
133;THIA;0,0297;S;R
133;VITC;0;F;E
133;VITA;32,09;S;S
133;VITD;0;F;E
133;VITE;1,862;S;S
133;CA;48,00;F;E
133;FE;4,200;F;E
133;NA;330,00;F;E
133;FACIDCTG;18,566;S;R
133;FAPU;1,917;S;R
133;FAMCIS;5,6490;S;R
133;FASAT;10,0772;S;R
142;ENERC;1466,90;S;S
142;CHOAVL;70,000;S;S
142;FAT;1,400;F;E
142;PROT;11,50;F;E
142;FIBC;3,700;F;E
142;STARCH;69,6;F;I
142;SUGAR;0,400;S;S
142;RIBF;0,050;S;R
142;THIA;0,0800;E;E
142;VITC;0;S;U
142;VITA;0,36;S;S
142;VITD;0;S;IG
142;VITE;0,390;S;S
142;CA;13,00;F;E
142;FE;1,200;E;E
142;NA;4;S;I
142;FACIDCTG;0,7876;S;S
142;FAPU;0,4871;S;S
142;FAMCIS;0,1195;S;S
142;FASAT;0,1464;S;S
150;ENERC;1369,85;S;S
150;CHOAVL;64,400;S;S
150;FAT;2,000;F;E
150;PROT;8,25;S;S
150;FIBC;7,600;S;CG
150;STARCH;63,5;F;CG
150;SUGAR;0,900;S;S
150;RIBF;0,120;F;E
150;THIA;0,4000;F;E
150;VITC;0;F;E
150;VITA;0;S;S
150;VITD;0;F;E
150;VITE;0,300;S;S
150;CA;23,00;F;E
150;FE;4,500;F;E
150;NA;4;L;P
150;FACIDCTG;1,1911;S;S
150;FAPU;0,6878;S;S
150;FAMCIS;0,1786;S;S
150;FASAT;0,2723;S;S
151;ENERC;1348,60;S;S
151;CHOAVL;63,150;S;S
151;FAT;2,000;S;IG
151;PROT;8,25;S;S
151;FIBC;7,600;S;CG
151;STARCH;62,2;F;E
151;SUGAR;0,950;S;S
151;RIBF;0,080;F;E
151;THIA;0,2000;F;E
151;VITC;0;F;E
151;VITA;0;S;S
151;VITD;0;F;E
151;VITE;0,300;S;S
151;CA;20,00;F;E
151;FE;3,000;F;E
151;NA;2,40;F;E
151;FACIDCTG;1,191;S;R
151;FAPU;0,688;S;R
151;FAMCIS;0,1786;S;R
151;FASAT;0,2723;S;R
152;ENERC;1382,70;S;S
152;CHOAVL;64,450;S;S
152;FAT;2,000;S;IG
152;PROT;8,25;S;S
152;FIBC;9,100;D;AG
152;STARCH;63,5;S;IG
152;SUGAR;0,950;S;S
152;RIBF;0,030;D;AG
152;THIA;0,1200;D;AG
152;VITC;0;F;E
152;VITA;0;S;S
152;VITD;0;F;E
152;VITE;0,300;S;S
152;CA;18,00;F;E
152;FE;3,200;F;E
152;NA;5;L;P
152;FACIDCTG;1,191;S;R
152;FAPU;0,688;S;R
152;FAMCIS;0,1786;S;R
152;FASAT;0,2723;S;R
153;ENERC;1565,60;S;S
153;CHOAVL;57,000;S;S
153;FAT;7,300;F;E
153;PROT;14,50;D;AG
153;FIBC;10,000;D;AG
153;STARCH;55,70;D;AG
153;SUGAR;1,300;S;S
153;RIBF;0,090;D;AG
153;THIA;0,3300;D;AG
153;VITC;0;F;E
153;VITA;0;S;S
153;VITD;0;F;E
153;VITE;0,850;S;S
153;CA;43,00;F;E
153;FE;6,300;F;E
153;NA;2;L;P
153;FACIDCTG;4,1292;S;S
153;FAPU;1,5934;S;S
153;FAMCIS;1,6127;S;S
153;FASAT;0,7415;S;S
154;ENERC;1310,50;S;S
154;CHOAVL;57,650;S;S
154;FAT;3,000;F;E
154;PROT;8,25;S;S
154;FIBC;9,900;S;CG
154;STARCH;56,90;D;AG
154;SUGAR;0,750;S;S
154;RIBF;0,190;F;E
154;THIA;0,5000;F;E
154;VITC;0;F;E
154;VITA;0,36;S;S
154;VITD;0;F;E
154;VITE;0,300;S;S
154;CA;53,00;F;E
154;FE;7,000;F;E
154;NA;360,00;F;E
154;FACIDCTG;3,2340;S;S
154;FAPU;1,2749;S;S
154;FAMCIS;1,2270;S;S
154;FASAT;0,5899;S;S
156;ENERC;1432,52;S;S
156;CHOAVL;75,600;S;S
156;FAT;0,700;F;E
156;PROT;6,06;S;S
156;FIBC;2,300;S;CG
156;STARCH;75,20;D;AG
156;SUGAR;0,400;S;S
156;RIBF;0,030;F;E
156;THIA;0,0500;F;E
156;VITC;0;F;E
156;VITA;0;S;S
156;VITD;0;F;E
156;VITE;0,040;S;S
156;CA;6,00;F;E
156;FE;1,200;F;E
156;NA;6;L;P
156;FACIDCTG;0,3360;S;S
156;FAPU;0,1139;S;S
156;FAMCIS;0,1380;S;S
156;FASAT;0,0693;S;S
158;ENERC;1401,07;S;S
158;CHOAVL;71,350;S;S
158;FAT;0,700;F;E
158;PROT;6,06;S;S
158;FIBC;7,400;S;CG
158;STARCH;70;L;P
158;SUGAR;1,350;S;S
158;RIBF;0,030;F;E
158;THIA;0,0500;F;E
158;VITC;0;F;E
158;VITA;0;S;S
158;VITD;0;F;E
158;VITE;0,630;S;S
158;CA;11,00;F;E
158;FE;3,600;F;E
158;NA;6;L;P
158;FACIDCTG;0,336;S;R
158;FAPU;0,114;S;R
158;FAMCIS;0,1380;S;R
158;FASAT;0,0693;S;R
160;ENERC;1493,75;S;S
160;CHOAVL;68,800;S;S
160;FAT;2,9;F;E
160;PROT;11,25;S;S
160;FIBC;3,200;S;CG
160;STARCH;68,2;S;I
160;SUGAR;0,600;S;S
160;RIBF;0,140;F;E
160;THIA;0,2600;F;E
160;VITC;0;F;E
160;VITA;0;S;S
160;VITD;0;F;E
160;VITE;0,060;S;S
160;CA;9,00;F;E
160;FE;4,800;F;E
160;NA;3;S;IG
160;FACIDCTG;2,1600;S;CG
160;FAPU;1,2900;F;E
160;FAMCIS;0,6000;F;E
160;FASAT;0,6100;F;E
161;ENERC;1350,01;S;S
161;CHOAVL;60,450;S;S
161;FAT;2,000;F;E
161;PROT;11,88;S;S
161;FIBC;5,800;S;CG
161;STARCH;60,00;D;AG
161;SUGAR;0,450;S;S
161;RIBF;0,160;F;E
161;THIA;0,6000;F;E
161;VITC;0;F;E
161;VITA;0;S;S
161;VITD;0;F;E
161;VITE;0,220;S;S
161;CA;18,00;F;E
161;FE;3,800;F;E
161;NA;2;L;P
161;FACIDCTG;1,4400;S;CG
161;FAPU;0,9100;F;E
161;FAMCIS;0;F;E
161;FASAT;0,3400;F;E
162;ENERC;1401,27;S;S
162;CHOAVL;81,600;S;S
162;FAT;0,050;D;AG
162;PROT;0,06;D;AG
162;FIBC;1,400;S;CG
162;STARCH;80,70;D;AG
162;SUGAR;0,900;S;S
162;RIBF;0;F;E
162;THIA;0;F;E
162;VITC;0;F;E
162;VITA;0;S;S
162;VITD;0;F;E
162;VITE;0;S;S
162;CA;18,00;F;E
162;FE;0,600;F;E
162;NA;3,70;F;E
162;FACIDCTG;0;S;S
162;FAPU;0;S;S
162;FAMCIS;0;S;S
162;FASAT;0;S;S
167;ENERC;1479,03;S;S
167;CHOAVL;55,400;S;S
167;FAT;6,7;F;E
167;PROT;12,69;S;S
167;FIBC;9,200;S;CG
167;STARCH;54,4;F;E
167;SUGAR;1,000;S;S
167;RIBF;0,280;F;E
167;THIA;0,5300;F;E
167;VITC;0;F;E
167;VITA;46,55;S;S
167;VITD;0;F;E
167;VITE;0,536;S;S
167;CA;0,40;F;E
167;FE;1,500;F;E
167;NA;1;F;E
167;FACIDCTG;5,4392;S;S
167;FAPU;2,6;F;E
167;FAMCIS;1,9;F;E
167;FASAT;0,7;F;E
168;ENERC;1279,45;S;S
168;CHOAVL;56,800;S;S
168;FAT;1,600;F;E
168;PROT;8,25;S;S
168;FIBC;14,300;S;R
168;STARCH;47,00;F;E
168;SUGAR;9,800;S;R
168;RIBF;0,340;F;E
168;THIA;0,2900;F;E
168;VITC;0;S;R
168;VITA;0;S;S
168;VITD;0;F;E
168;VITE;0;S;S
168;CA;38,00;F;E
168;FE;6,900;F;E
168;NA;6,50;F;E
168;FACIDCTG;1,627;S;R
168;FAPU;1,016;S;R
168;FAMCIS;0,2890;S;R
168;FASAT;0,2500;S;R
170;ENERC;1506,10;S;S
170;CHOAVL;45,600;S;S
170;FAT;7,700;L;P
170;PROT;18,00;L;P
170;FIBC;17,500;L;P
170;STARCH;44,30;L;P
170;SUGAR;1,300;S;R
170;RIBF;0,170;E;E
170;THIA;1,0000;L;P
170;VITC;0;S;R
170;VITA;0;S;S
170;VITD;0;S;IG
170;VITE;0,850;S;S
170;CA;43,00;S;R
170;FE;8,000;L;P
170;NA;3;L;P
170;FACIDCTG;4,129;S;R
170;FAPU;1,593;S;R
170;FAMCIS;1,6127;S;R
170;FASAT;0,7415;S;R
172;ENERC;1476,75;S;S
172;CHOAVL;66,400;S;S
172;FAT;2,548;S;R
172;PROT;13,35;S;S
172;FIBC;3,350;S;IG
172;STARCH;65,90;S;IG
172;SUGAR;0,500;S;IG
172;RIBF;0,102;S;R
172;THIA;0,0806;S;R
172;VITC;1,14;S;R
172;VITA;47,27;S;S
172;VITD;0,35;S;P
172;VITE;0,615;S;S
172;CA;20,77;S;R
172;FE;1,320;S;R
172;NA;20,87;S;R
172;FACIDCTG;1,708;S;R
172;FAPU;0,557;S;R
172;FAMCIS;0,6234;S;R
172;FASAT;0,4474;S;R
173;ENERC;1517,08;S;S
173;CHOAVL;65,260;S;S
173;FAT;3,7;L;P
173;PROT;13;L;P
173;FIBC;6,220;S;R
173;STARCH;64,5;S;CG
173;SUGAR;0,760;S;R
173;RIBF;0,066;S;R
173;THIA;0,1800;S;R
173;VITC;0;S;R
173;VITA;0,21;S;S
173;VITD;0;S;IG
173;VITE;0,574;S;S
173;CA;25,00;S;R
173;FE;3,240;S;R
173;NA;3,20;S;R
173;FACIDCTG;2,124;S;R
173;FAPU;0,930;S;R
173;FAMCIS;0,7168;S;R
173;FASAT;0,3844;S;R
175;ENERC;1239,42;S;S
175;CHOAVL;52,900;S;S
175;FAT;2,200;S;R
175;PROT;10,56;S;S
175;FIBC;9,900;S;R
175;STARCH;50,30;D;AG
175;SUGAR;2,600;S;S
175;RIBF;0,150;S;R
175;THIA;0,4000;L;P
175;VITC;0;S;R
175;VITA;0,36;S;S
175;VITD;0;S;IG
175;VITE;1,000;S;S
175;CA;26,00;S;R
175;FE;4,500;L;P
175;NA;2,00;S;R
175;FACIDCTG;1,407;S;R
175;FAPU;0,853;S;R
175;FAMCIS;0,2521;S;R
175;FASAT;0,2402;S;R
176;ENERC;1273,73;S;S
176;CHOAVL;53,000;L;P
176;FAT;2,140;S;R
176;PROT;8,75;S;S
176;FIBC;18,100;D;AG
176;STARCH;50,00;S;R
176;SUGAR;2,460;S;R
176;RIBF;0,100;D;AG
176;THIA;0,2800;D;AG
176;VITC;0;S;R
176;VITA;0,54;S;S
176;VITD;0;S;IG
176;VITE;1,020;S;S
176;CA;31,50;S;R
176;FE;5,000;L;P
176;NA;4,70;S;R
176;FACIDCTG;1,268;S;R
176;FAPU;0,642;S;R
176;FAMCIS;0,2071;S;R
176;FASAT;0,2000;S;R
182;ENERC;1512,73;S;S
182;CHOAVL;79,300;S;S
182;FAT;0,700;S;R
182;PROT;7,69;S;S
182;FIBC;1,000;S;K
182;STARCH;78,9;S;CG
182;SUGAR;0,400;S;R
182;RIBF;0,010;D;AG
182;THIA;0,0400;D;AG
182;VITC;0;S;U
182;VITA;0;S;S
182;VITD;0;S;IG
182;VITE;0,040;S;S
182;CA;6,00;S;R
182;FE;1,200;S;R
182;NA;6,00;S;R
182;FACIDCTG;0,336;S;R
182;FAPU;0,114;S;R
182;FAMCIS;0,1380;S;R
182;FASAT;0,0693;S;R
183;ENERC;1401,07;S;S
183;CHOAVL;71,350;S;R
183;FAT;0,700;S;R
183;PROT;6,06;S;S
183;FIBC;7,400;S;R
183;STARCH;70,00;S;R
183;SUGAR;1,350;S;R
183;RIBF;0,030;S;R
183;THIA;0,0500;S;R
183;VITC;0;S;R
183;VITA;0;S;S
183;VITD;0;S;IG
183;VITE;0,630;S;S
183;CA;11,00;S;R
183;FE;3,600;S;R
183;NA;6,00;S;R
183;FACIDCTG;0,336;S;R
183;FAPU;0,114;S;R
183;FAMCIS;0,1380;S;R
183;FASAT;0,0693;S;R
184;ENERC;1997,31;S;S
184;CHOAVL;60,000;S;S
184;FAT;22,600;F;E
184;PROT;7,63;S;S
184;FIBC;1,425;S;R
184;STARCH;58,90;F;E
184;SUGAR;1,100;S;S
184;RIBF;0,090;F;E
184;THIA;0,1700;F;E
184;VITC;0;F;E
184;VITA;8,01;S;S
184;VITD;0;S;IG
184;VITE;5,639;S;S
184;CA;68,00;F;E
184;FE;1,600;F;E
184;NA;860,00;F;E
184;FACIDCTG;22,2798;S;S
184;FAPU;6,7000;F;E
184;FAMCIS;10,6000;F;E
184;FASAT;4,0000;F;E
185;ENERC;1442,96;S;S
185;CHOAVL;76,180;S;S
185;FAT;1,200;L;P
185;PROT;5,5;L;P
185;FIBC;1,250;S;R
185;STARCH;65;S;CG
185;SUGAR;11,180;S;S
185;RIBF;0,400;L;P
185;THIA;0,4000;L;P
185;VITC;0;S;R
185;VITA;3,20;S;S
185;VITD;0;S;IG
185;VITE;0,061;S;S
185;CA;220,00;L;P
185;FE;6,500;L;P
185;NA;50,00;L;P
185;FACIDCTG;0,492;S;R
185;FAPU;0,254;S;R
185;FAMCIS;0,1386;S;R
185;FASAT;0,0778;S;R
189;ENERC;1353,84;S;S
189;CHOAVL;62,700;S;R
189;FAT;1,550;S;R
189;PROT;9,47;S;R
189;FIBC;8,700;S;R
189;STARCH;61,30;S;R
189;SUGAR;1,400;S;R
189;RIBF;0,105;S;R
189;THIA;0,1950;S;R
189;VITC;0;S;R
189;VITA;0,45;S;S
189;VITD;0;S;IG
189;VITE;0,705;S;S
189;CA;21,50;S;R
189;FE;3,050;S;R
189;NA;4,50;S;R
189;FACIDCTG;0,883;S;R
189;FAPU;0,539;S;R
189;FAMCIS;0,1506;S;R
189;FASAT;0,1509;S;R
202;ENERC;1538,60;S;S
202;CHOAVL;75,000;S;S
202;FAT;0,700;L;P
202;PROT;8,63;S;S
202;FIBC;7,300;S;CG
202;STARCH;73;S;IG
202;SUGAR;2,000;S;S
202;RIBF;0,100;F;E
202;THIA;0,2500;F;E
202;VITC;26,00;F;E
202;VITA;2,72;S;S
202;VITD;0;F;E
202;VITE;0,213;S;S
202;CA;26,00;F;E
202;FE;3,000;F;E
202;NA;88,90;F;E
202;FACIDCTG;0,405;S;R
202;FAPU;0,270;S;R
202;FAMCIS;0,0081;S;R
202;FASAT;0,1075;S;R
203;ENERC;2272,61;S;S
203;CHOAVL;53,020;S;S
203;FAT;33,000;L;P
203;PROT;5,31;S;S
203;FIBC;4,700;S;CG
203;STARCH;52,6;F;E
203;SUGAR;0,420;S;S
203;RIBF;0,070;F;E
203;THIA;0,2100;F;E
203;VITC;3,00;F;E
203;VITA;0,45;S;S
203;VITD;0;F;E
203;VITE;5,190;S;S
203;CA;28,00;F;E
203;FE;1,800;F;E
203;NA;560,00;L;P
203;FACIDCTG;29,8752;S;S
203;FAPU;11,7031;S;S
203;FAMCIS;12,1732;S;S
203;FASAT;4,6851;S;S
204;ENERC;325,50;S;S
204;CHOAVL;16,100;F;E
204;FAT;0,200;S;R
204;PROT;1,69;S;S
204;FIBC;1,000;S;R
204;STARCH;14,90;S;R
204;SUGAR;0,600;S;R
204;RIBF;0,030;S;R
204;THIA;0,2100;S;R
204;VITC;13,00;D;AG
204;VITA;0,27;S;S
204;VITD;0;S;IG
204;VITE;0,050;S;S
204;CA;4,70;D;AG
204;FE;0,630;D;AG
204;NA;1,00;S;R
204;FACIDCTG;0,0966;S;S
204;FAPU;0,0546;S;S
204;FAMCIS;0,0036;S;S
204;FASAT;0,0341;S;S
205;ENERC;318,53;S;S
205;CHOAVL;15,500;S;S
205;FAT;0,2;F;E
205;PROT;1,88;S;S
205;FIBC;1,000;D;AG
205;STARCH;14,9;D;AG
205;SUGAR;0,600;S;S
205;RIBF;0,030;D;AG
205;THIA;0,21;F;E
205;VITC;10,00;D;AG
205;VITA;0,64;S;S
205;VITD;0;S;IG
205;VITE;0,050;S;S
205;CA;5,60;D;AG
205;FE;0,670;D;AG
205;NA;1;F;E
205;FACIDCTG;0,0953;S;S
205;FAPU;0,0636;S;S
205;FAMCIS;0,0019;S;S
205;FASAT;0,0253;S;S
206;ENERC;1589,22;S;S
206;CHOAVL;73,5;L;P
206;FAT;4,300;L;P
206;PROT;5,7;L;P
206;FIBC;6,716;S;R
206;STARCH;67,43;S;CG
206;SUGAR;6,072;S;R
206;RIBF;0,266;S;R
206;THIA;0,2572;S;R
206;VITC;25,0;A;L
206;VITA;2,96;S;S
206;VITD;0;S;IG
206;VITE;0,196;S;S
206;CA;132,72;S;R
206;FE;2,796;S;R
206;NA;810,00;F;E
206;FACIDCTG;2,9204;S;S
206;FAPU;0,1020;S;S
206;FAMCIS;1,2918;S;S
206;FASAT;0,9626;S;S
207;ENERC;986,13;S;S
207;CHOAVL;42,000;F;E
207;FAT;5,000;L;P
207;PROT;4,25;S;S
207;FIBC;0,950;S;R
207;STARCH;41,43;S;CG
207;SUGAR;0,570;S;R
207;RIBF;0,029;S;R
207;THIA;0,1995;S;R
207;VITC;4,00;F;E
207;VITA;0,61;S;S
207;VITD;0;S;IG
207;VITE;1,759;S;S
207;CA;6,48;S;R
207;FE;0,647;S;R
207;NA;0,95;S;R
207;FACIDCTG;5,2412;S;S
207;FAPU;0,7603;S;S
207;FAMCIS;2,0345;S;S
207;FASAT;1,9651;S;S
209;ENERC;1512,48;S;S
209;CHOAVL;76,400;L;P
209;FAT;0,600;L;P
209;PROT;6,40;L;P
209;FIBC;6,500;L;P
209;STARCH;70,90;L;P
209;SUGAR;2,300;L;P
209;RIBF;0,130;L;P
209;THIA;0,1700;L;P
209;VITC;31,00;L;P
209;VITA;2,56;S;S
209;VITD;0;S;U
209;VITE;0,200;S;S
209;CA;11,00;L;P
209;FE;1,900;L;P
209;NA;29,00;L;P
209;FACIDCTG;0,5035;S;S
209;FAPU;0;L;P
209;FAMCIS;0;L;P
209;FASAT;0,4800;S;CG
300;ENERC;136,76;S;S
300;CHOAVL;5,560;S;S
300;FAT;0,200;F;E
300;PROT;0,62;S;S
300;FIBC;2,550;D;AG
300;STARCH;0,20;D;AG
300;SUGAR;5,360;S;S
300;RIBF;0,070;F;E
300;THIA;0,0700;F;E
300;VITC;6,50;F;E
300;VITA;774,12;S;S
300;VITD;0;F;E
300;VITE;0,360;S;S
300;CA;29,00;F;E
300;FE;0,500;F;E
300;NA;19,00;F;E
300;FACIDCTG;0,1640;S;S
300;FAPU;0,1155;S;S
300;FAMCIS;0,0076;S;S
300;FASAT;0,0337;S;S
302;ENERC;1130,27;S;S
302;CHOAVL;45,800;S;S
302;FAT;1,600;F;E
302;PROT;5,46;S;S
302;FIBC;20,700;S;CG
302;STARCH;1,70;S;IG
302;SUGAR;44,100;S;S
302;RIBF;0,280;F;E
302;THIA;0,2800;F;E
302;VITC;11,00;F;E
302;VITA;6758,03;S;S
302;VITD;0;F;E
302;VITE;3,143;S;S
302;CA;145,00;F;E
302;FE;2,500;F;E
302;NA;268,00;F;E
302;FACIDCTG;1,432;S;R
302;FAPU;1,008;S;R
302;FAMCIS;0,0663;S;R
302;FASAT;0,2942;S;R
303;ENERC;120,70;S;S
303;CHOAVL;4,600;S;S
303;FAT;0,300;F;E
303;PROT;1,00;S;S
303;FIBC;1,800;S;CG
303;STARCH;0,70;D;AG
303;SUGAR;3,900;S;S
303;RIBF;0,060;F;E
303;THIA;0,0600;F;E
303;VITC;39,70;F;E
303;VITA;0;S;S
303;VITD;0;F;E
303;VITE;0;S;S
303;CA;35,00;F;E
303;FE;0,300;F;E
303;NA;4,10;F;E
303;FACIDCTG;0,1059;S;S
303;FAPU;0,0663;S;S
303;FAMCIS;0,0161;S;S
303;FASAT;0,0189;S;S
304;ENERC;114,70;S;S
304;CHOAVL;4,200;S;S
304;FAT;0,300;F;E
304;PROT;1,00;S;S
304;FIBC;1,900;S;CG
304;STARCH;0,30;D;AG
304;SUGAR;3,900;S;S
304;RIBF;0,060;F;E
304;THIA;0,0600;F;E
304;VITC;39,70;F;E
304;VITA;5,96;S;S
304;VITD;0;F;E
304;VITE;0;S;S
304;CA;35,00;F;E
304;FE;0,300;F;E
304;NA;4,10;F;E
304;FACIDCTG;0,1505;S;S
304;FAPU;0,0977;S;S
304;FAMCIS;0,0186;S;S
304;FASAT;0,0276;S;S
305;ENERC;160,60;S;S
305;CHOAVL;6,900;S;S
305;FAT;0,200;F;E
305;PROT;1,00;S;S
305;FIBC;2,500;S;CG
305;STARCH;0,10;D;AG
305;SUGAR;6,800;S;S
305;RIBF;0,050;F;E
305;THIA;0,0300;F;E
305;VITC;10,00;F;E
305;VITA;0,58;S;S
305;VITD;0;F;E
305;VITE;0,050;S;S
305;CA;14,00;F;E
305;FE;0,900;F;E
305;NA;40,00;F;E
305;FACIDCTG;0,226;S;R
305;FAPU;0,153;S;R
305;FAMCIS;0,0191;S;R
305;FASAT;0,0442;S;R
307;ENERC;149,00;S;S
307;CHOAVL;6,700;S;S
307;FAT;0,200;S;IG
307;PROT;1,00;S;S
307;FIBC;1,800;S;CG
307;STARCH;0;D;AG
307;SUGAR;6,700;S;S
307;RIBF;0,050;F;E
307;THIA;0,0200;F;E
307;VITC;6,00;F;E
307;VITA;0;S;S
